<<<<<<< HEAD:ocean_data/pop_unemployment.csv
,Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment
21,"Bahamas, The",374206.0,377931.0,381761.0,385640.0,389482.0,69.31770201439849,69.7719154340751,70.0653560529659,70.2575219701429,70.4409959895451,12.0,12.6999998092651,9.80000019073486,10.0,10.3599996566772,13.003999710083,14.4829998016357,11.3909997940063,9.947999954223631,10.8009996414185,11.088000297546401,11.0869998931885,8.35999965667725,10.0469999313354,9.961000442504881,100.0,100.0,100.0,100.0,14.0,13.6,13.3,12.9,12.6,75.296,75.509,75.718,75.911,70.80199999999999,71.064,71.3,71.499,,,,,
22,Bosnia and Herzegovina,3429361.0,3386267.0,3351527.0,3323929.0,3301000.0,70.2778739246174,70.0003779974757,69.45453189219829,68.7634648796227,68.10508936685851,27.6940002441406,25.408000946044897,20.5270004272461,18.3999996185303,18.4249992370605,30.6539993286133,29.9769992828369,23.0990009307861,20.294000625610398,21.002000808715803,25.747999191284197,22.4769992828369,18.8390007019043,17.179000854492198,16.761999130249,99.7,100.0,100.0,100.0,6.3,6.2,6.1,6.0,5.9,79.292,79.439,79.581,79.72,74.376,74.499,74.622,74.752,2.3036398780000003,2.2135055880000003,2.124318395,2.079549267,2.26081673
23,Belarus,9489616.0,9501534.0,9498264.0,9483499.0,9466856.0,69.4136283541907,69.0701098908777,68.7169869180976,68.2889087752101,67.7628384969718,5.91400003433228,5.84000015258789,5.650000095367429,4.76000022888184,4.59499979019165,4.26200008392334,4.18599987030029,4.03900003433228,3.5539999008178698,3.3499999046325697,7.544000148773191,7.47300004959106,7.22800016403198,5.92000007629395,5.78999996185303,100.0,100.0,100.0,100.0,4.0,3.8,3.6,3.4,3.2,78.9,79.0,79.2,79.4,68.6,68.9,69.3,69.2,30.68832379,31.07331469,29.6190234,31.99163575,31.79736078
24,Belize,360933.0,368400.0,375769.0,383071.0,390353.0,63.48047975663071,63.9657980456026,64.4805718406787,64.9837758535624,65.4282149746512,7.57800006866455,7.0,6.59499979019165,6.51200008392334,6.41300010681152,11.0649995803833,11.1149997711182,9.80099964141846,9.7209997177124,9.65299987792969,5.4310002326965305,4.39400005340576,4.58900022506714,4.48899984359741,4.35400009155273,91.8,96.96377563,98.25115204,99.54001617,15.3,14.5,13.7,13.0,12.3,76.896,77.199,77.453,77.666,71.42399999999999,71.495,71.533,71.579,3.2271072010000004,3.46851238,3.5308865380000003,3.846175373,3.71649004
25,Bermuda,65237.0,64554.0,63873.0,63920.0,63918.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,84.91,85.13,85.35,85.57,77.3,77.51,77.72,77.92,,,,,
26,Bolivia,10869730.0,11031813.0,11192854.0,11353142.0,11513100.0,60.8389076821595,61.1159325202546,61.4195037816536,61.7345048621782,62.036106695850805,3.0659999847412096,3.5250000953674303,3.67000007629395,3.5339999198913596,3.49799990653992,3.7969999313354506,4.07499980926514,4.07100009918213,3.62899994850159,3.8090000152587904,2.56399989128113,3.125,3.36899995803833,3.45799994468689,3.25099992752075,91.52282199999999,91.8,91.8,95.58536529999999,31.0,29.5,28.2,27.0,26.0,73.105,73.512,73.878,74.209,67.6,67.898,68.173,68.434,3.9107985839999997,4.077058528,3.980244705,4.142404083,3.895864927
27,Brazil,204471769.0,206163058.0,207833831.0,209469333.0,211049527.0,69.5661340906186,69.6487895917995,69.7106712029254,69.7430902567055,69.7391982309441,8.427000045776369,11.6000003814697,12.8219995498657,12.3339996337891,12.083000183105499,10.0550003051758,13.458000183105499,14.7180004119873,14.229999542236301,14.138999938964801,7.212999820709231,10.206000328063999,11.369999885559098,10.8690004348755,10.4949998855591,99.710902,99.7,100.0,100.0,15.7,16.4,14.8,14.4,13.9,78.69800000000001,78.934,79.156,79.362,71.345,71.578,71.804,72.024,3.5484779730000002,3.4007878519999997,3.6941558060000004,3.918640612,3.855655322
28,Barbados,285324.0,285796.0,286233.0,286641.0,287025.0,67.0318655283117,67.006186230738,66.9488387042679,66.8543578901832,66.7185785210348,11.3500003814697,9.72000026702881,9.76099967956543,9.38500022888184,10.331000328063999,10.3219995498657,10.102999687194801,10.041999816894501,9.60000038146973,10.6920003890991,12.352999687194801,9.3459997177124,9.48700046539307,9.17500019073486,9.97999954223633,100.0,100.0,100.0,100.0,14.0,13.7,13.4,13.0,12.7,80.152,80.227,80.307,80.392,77.351,77.452,77.562,77.682,,,,,
29,Brunei Darussalam,414907.0,419800.0,424473.0,428962.0,433285.0,71.8373032992936,71.815864697475,71.9362597856636,72.10039094280859,72.1746656357824,7.91400003433228,8.711000442504881,9.315999984741211,8.86200046539307,9.11699962615967,8.79800033569336,9.48999977111816,9.98499965667725,9.64200019836426,9.906999588012699,7.26999998092651,8.13799953460693,8.81900024414063,8.27999973297119,8.52400016784668,100.0,100.0,100.0,100.0,10.6,10.8,11.0,11.2,11.4,76.547,76.681,76.819,76.96,74.175,74.313,74.454,74.593,8.47865765,8.99423108,7.832884427000001,8.199107901,9.453375668
30,Bhutan,727876.0,736709.0,745568.0,754394.0,763092.0,66.8780121888893,67.4147694880468,67.8557009937457,68.2256345541021,68.5668307360056,2.4500000476837203,2.4159998893737797,2.35800004005432,2.30299997329712,2.34200000762939,3.2449998855590803,3.22699999809265,3.1579999923706095,3.0710000991821302,3.20000004768372,1.8960000276565598,1.8519999980926498,1.80299997329712,1.77199995517731,1.7519999742507901,95.46472931,99.59632874,97.7,100.0,33.1,31.8,30.6,29.6,28.5,70.668,71.06,71.444,71.816,70.164,70.503,70.822,71.123,,,,,
31,Botswana,2120716.0,2159944.0,2205128.0,2254126.0,2303697.0,61.2468147550167,61.328507861608294,61.4743229270593,61.663179637881406,61.8691173361775,17.746999740600604,17.659000396728498,17.504999160766598,17.3530006408691,18.193000793457,20.8439998626709,20.9050006866455,20.649000167846697,20.5209999084473,21.222000122070302,14.8100004196167,14.5719995498657,14.5100002288818,14.3319997787476,15.317999839782699,58.1154747,60.35446548,62.60235214,64.85172272,41.2,43.6,43.8,43.0,41.6,70.013,70.893,71.559,72.04899999999999,64.458,65.22,65.79,66.204,7.141478745,9.964904487,9.271059887,8.455170232999999,8.586335558
32,Central African Republic,4493170.0,4537687.0,4596028.0,4666377.0,4745185.0,51.9641811905626,52.2123831397765,52.522169710639,52.879905742538995,53.2651940862158,3.86400008201599,3.81900000572205,3.74000000953674,3.6640000343322794,3.6800000667572004,3.76900005340576,3.70799994468689,3.62400007247925,3.5520000457763703,3.5650000572204603,3.94400000572205,3.91100001335144,3.83699989318848,3.75799989700317,3.77600002288818,24.10929489,27.08800697,29.83448982,32.42039871,126.7,121.6,117.5,114.2,110.1,52.793,53.614,54.354,54.99100000000001,48.985,49.593999999999994,50.152,50.648999999999994,11.28142857,12.16001467,9.685870152,8.235688306,8.047559927
33,Canada,35702908.0,36109487.0,36543321.0,37057765.0,37589262.0,67.9548843196081,67.6469556724162,67.28747162393,66.8977424466943,66.506203368219,6.906000137329099,6.999000072479251,6.34000015258789,5.830999851226809,5.56400012969971,6.28499984741211,6.23799991607666,5.84899997711182,5.49200010299683,5.26300001144409,7.45900011062622,7.67799997329712,6.78000020980835,6.1360001564025906,5.83599996566772,100.0,100.0,100.0,100.0,5.3,5.2,5.1,5.0,4.9,84.0,84.0,84.1,84.1,79.9,79.9,79.9,79.9,2.880447132,2.867097411,3.357385163,3.265359961,3.1503100980000003
34,Central Europe and the Baltics,103257886.0,102994278.0,102738653.0,102537026.0,102378579.0,68.0963279583076,67.625108873995,67.0400863789951,66.40392480544661,65.81012339481879,7.8147811615272,6.48766220352913,5.293337873891219,4.31245210198227,3.8703781915853197,7.905672236825921,6.440905077731579,5.2586384742329,4.29258139623822,3.92642379133344,7.740204730889139,6.525926282157849,5.322124119108491,4.32907488474769,3.8244007032839,100.0,99.82783470000001,100.0,100.0,5.704510493,5.47863357,5.271214525,5.0257522560000005,4.821004159,80.37288523,80.82329374,80.71347096,80.78213089,72.96127514,73.30950476,73.36929683,73.36108973,3.718348921,3.7499069260000004,3.895412941,4.166583586000001,4.466742822
35,Switzerland,8282396.0,8373338.0,8451840.0,8514329.0,8574832.0,67.2093433894495,66.938538890063,66.6966381907622,66.4658286661214,66.2213280427499,4.80100011825562,4.9180002212524405,4.79699993133545,4.71299982070923,4.580999851226809,4.91200017929077,5.00600004196167,5.05800008773804,5.109000205993651,4.76800012588501,4.7039999961853,4.84100008010864,4.57000017166138,4.367000102996831,4.41699981689453,100.0,100.0,100.0,100.0,4.3,4.2,4.2,4.1,4.0,85.1,85.6,85.6,85.7,80.8,81.7,81.6,81.9,2.02470032,2.0699920069999997,2.066638549,2.0343497630000003,2.2360054209999998
36,Channel Islands,165385.0,166923.0,168665.0,170499.0,172259.0,68.0333766665659,67.8366672058374,67.67497702546471,67.5141789687916,67.33116992435811,8.08399963378906,7.8579998016357395,7.622000217437741,7.40999984741211,7.486999988555911,8.326000213623049,8.10999965667725,7.883999824523929,7.6810002326965305,7.69500017166138,7.89499998092651,7.65799999237061,7.41400003433228,7.1939997673034695,7.32100009918213,,,,,,,,,,84.428,84.553,84.677,84.79799999999999,80.34100000000001,80.559,80.76899999999999,80.97399999999999,,,,,
37,Chile,17969353.0,18209068.0,18470439.0,18729160.0,18952038.0,68.83656300813949,68.8222483435176,68.7839092508846,68.7162958723189,68.624187013555,6.50799989700317,6.73799991607666,6.95800018310547,7.2329998016357395,7.09000015258789,7.13700008392334,7.2610001564025906,7.45499992370605,7.979000091552731,7.7020001411438,6.06400012969971,6.366000175476071,6.599999904632571,6.6880002021789595,6.6420001983642605,99.714844,100.0,100.0,100.0,7.9,7.7,7.4,7.2,7.0,82.25,82.29299999999999,82.333,82.381,76.892,77.113,77.333,77.55199999999999,7.630095317,7.585342165,7.612478746,7.3345623170000005,7.17815664
38,China,1371220000.0,1378665000.0,1386395000.0,1392730000.0,1397715000.0,72.61433377299,72.2027527736548,71.7175184402221,71.2021137123803,70.7232986329292,4.6290001869201705,4.53499984741211,4.44099998474121,4.27600002288818,4.32000017166138,4.01200008392334,3.9289999008178698,3.84699988365173,3.7030000686645494,3.72699999809265,5.11499977111816,5.01000022888184,4.90500020980835,4.72200012207031,4.78000020980835,100.0,100.0,100.0,100.0,10.7,9.9,9.2,8.5,7.9,78.288,78.574,78.828,79.051,73.793,74.061,74.315,74.54899999999999,6.099575261,6.044202883,5.892041859,5.562071401,5.403820141000001
39,Cote d'Ivoire,23226143.0,23822714.0,24437469.0,25069229.0,25716544.0,54.6386328543659,54.79850448609679,54.992705873398506,55.204084848238296,55.4121774683255,3.10199999809265,2.5989999771118195,3.27300000190735,3.2100000381469704,3.31699991226196,3.9479999542236297,3.3529999256133998,3.85800004005432,3.79500007629395,3.7720000743866002,2.5220000743866,2.07200002670288,2.8589999675750697,2.79299998283386,2.99200010299683,62.6,64.3,65.6,66.99118042,90.6,88.0,85.3,82.4,79.3,57.343999999999994,57.854,58.32,58.74100000000001,54.935,55.428000000000004,55.864,56.251000000000005,7.537706205,7.1271699570000004,5.345859893,5.931704138,5.193915324
40,Cameroon,23298368.0,23926539.0,24566045.0,25216237.0,25876380.0,54.0539964000912,54.2049039997449,54.401275287263005,54.6395427998918,54.9142190677367,3.50600004196167,3.47199988365173,3.4140000343322794,3.35700011253357,3.3800001144409197,4.00600004196167,3.9609999656677206,3.8840000629425,3.8410000801086404,3.87199997901917,3.06299996376038,3.0399999618530296,2.99600005149841,2.92600011825562,2.94400000572205,58.71873474,60.026084899999994,61.34233475,62.66007233,88.5,84.5,80.8,77.5,74.8,58.908,59.367,59.795,60.192,56.27,56.768,57.235,57.656000000000006,5.475639677999999,5.67975907,5.920127784,5.993627302,6.019748517999999
41,"Congo, Dem. Rep.",76244544.0,78789127.0,81398764.0,84068091.0,86790567.0,50.6382174703543,50.63351317498421,50.6967685651836,50.8165172919176,50.98166140566871,4.4060001373291,4.35699987411499,4.27299976348877,4.19299983978271,4.236000061035161,3.56200003623962,3.48799991607666,3.42600011825562,3.3529999256133998,3.40400004386902,5.19600009918213,5.1710000038147,5.06699991226196,4.98099994659424,5.013999938964839,16.43972588,17.40341187,18.22616386,18.97766113,97.2,93.9,90.8,87.6,84.8,60.726000000000006,61.147,61.538999999999994,61.901,57.79,58.174,58.528,58.852,7.5189430129999995,7.36443336,7.417094005,5.589460172999999,6.446218892999999
42,"Congo, Rep.",4856095.0,4980999.0,5110702.0,5244363.0,5380508.0,55.2762868106987,55.31869529708511,55.412639572504304,55.554778000514496,55.7413352047799,9.91199970245361,9.85799980163574,9.76299953460693,9.670000076293949,9.47200012207031,10.7670001983643,10.5819997787476,10.361000061035199,10.2650003433228,10.104999542236301,9.093000411987301,9.163999557495119,9.18900012969971,9.09700012207031,8.86299991607666,60.4,60.74069595,64.70985413,68.51843262,54.2,52.6,50.9,49.3,47.8,64.339,64.86,65.316,65.703,61.801,62.202,62.54600000000001,62.836999999999996,,11.84026286,11.94529299,11.11707348,11.34089135
43,Colombia,47520667.0,48175048.0,48909844.0,49661056.0,50339443.0,67.7756374926303,68.01794630133449,68.2439989221801,68.4440570001664,68.6133853328492,8.298999786376951,8.69200038909912,8.87199974060059,9.11100006103516,9.70699977874756,10.8400001525879,11.204000473022498,11.5129995346069,11.793999671936,12.713000297546401,6.361999988555911,6.78000020980835,6.866000175476071,7.09200000762939,7.44500017166138,98.186898,98.4,98.5,99.93644714,15.6,15.1,14.7,14.2,13.8,79.346,79.523,79.694,79.859,73.686,73.91,74.124,74.33,10.52827023,11.07103749,11.41650961,10.89636232,11.03261048
44,Comoros,777424.0,795592.0,813892.0,832322.0,850886.0,56.9647965588919,57.099116129875604,57.264600217227795,57.4545668623441,57.658722790127,4.49300003051758,4.449999809265139,4.375,4.30200004577637,4.33599996566772,4.8600001335144,4.83799982070923,4.7480001449585005,4.66599988937378,4.7020001411438,4.23099994659424,4.17199993133545,4.10599994659424,4.03800010681152,4.07000017166138,74.42545319,76.91812134,79.41969299,81.92275238,71.9,69.5,67.3,65.1,62.9,65.195,65.444,65.675,65.9,61.803999999999995,62.015,62.21,62.398999999999994,,,,,
45,Cabo Verde,524743.0,531146.0,537497.0,543767.0,549935.0,65.5488496273414,65.92895362103829,66.2843396626592,66.61290589535591,66.8951785210979,11.9090003967285,12.105999946594201,12.2399997711182,12.1700000762939,12.248999595642099,12.362999916076697,12.668999671936,12.769000053405799,11.5480003356934,11.4910001754761,11.5710000991821,11.677000045776401,11.828000068664599,12.6579999923706,12.8470001220703,87.08556366,89.24594879,91.41522979999999,93.58599854,19.5,18.1,16.8,15.8,14.9,75.423,75.616,75.812,76.007,68.58800000000001,68.846,69.089,69.316,1.777506161,2.064144569,1.681427264,1.746705991,1.4308331090000002
46,Costa Rica,4847804.0,4899345.0,4949954.0,4999441.0,5047561.0,69.16721468112159,69.1839215242038,69.17211755907229,69.1254082206391,69.04092887634249,8.99899959564209,8.59799957275391,8.14200019836426,9.63199996948242,11.854000091552699,11.1529998779297,10.83899974823,10.2930002212524,12.1920003890991,14.8459997177124,7.60300016403198,7.22300004959106,6.8189997673034695,8.00300025939941,9.93900012969971,99.40980400000001,99.5,99.6,100.0,9.0,8.9,8.8,8.7,8.6,82.184,82.374,82.557,82.73,77.029,77.185,77.354,77.539,0.0,0.0,0.0,0.0,0.0
47,Caribbean small states,7222206.0,7269385.0,7314986.0,7358958.0,7401383.0,67.2026345461745,67.3113910492782,67.41276457536411,67.490417866657,67.5262738281985,10.5639774370475,10.483437366745699,9.55345467695012,8.37281219480747,8.01152038908387,13.5176799563854,13.417970205291901,12.197513912047699,10.417449683543198,10.127707868201,8.30821841660427,8.20032992624937,7.4845760213815,6.77534534377315,6.352641306154901,95.74414863,97.10167549,97.76741781,98.40160227,18.94872831,18.42019562,17.86818017,17.35797697,16.83266427,75.52104296,75.64681526,75.774674,75.90319339,71.11102319,71.22763534,71.33997898,71.44739563,,,,,
48,Cuba,11324781.0,11335109.0,11339259.0,11338138.0,11333483.0,69.27860238533529,69.0380873435303,68.8156204984913,68.6025495906116,68.3926909318168,2.4000000953674303,2.0,1.70000004768372,1.70000004768372,1.63800001144409,2.58200001716614,2.18199992179871,1.63699996471405,1.82500004768372,1.77600002288818,2.2839999198913596,1.88399994373322,1.7400000095367398,1.6219999790191697,1.5509999990463301,99.43982697,99.85346222,99.92835236,100.0,5.6,5.5,5.3,5.2,5.1,80.539,80.587,80.643,80.706,76.604,76.64699999999999,76.699,76.763,,,,,
49,Curacao,157980.0,159664.0,160175.0,159800.0,157538.0,64.9083185796418,64.6542731540124,64.5061328296203,64.4311590640975,64.336939494811,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,81.2,81.1,81.5,,75.1,74.5,74.7,,,,,,
50,Cayman Islands,61724.0,62569.0,63382.0,64174.0,64948.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,
51,Cyprus,1160985.0,1170187.0,1179680.0,1189265.0,1198575.0,70.2714505355366,70.0034268027247,69.7480159840227,69.4930902700408,69.2446446822268,14.9079999923706,12.9499998092651,11.052000045776401,8.36999988555908,7.27400016784668,14.7659997940063,13.333000183105499,11.269000053405799,8.75500011444092,8.12199974060059,15.0319995880127,12.621000289917,10.8649997711182,8.04100036621094,6.5479998588562,100.0,100.0,100.0,100.0,2.7,2.6,2.5,2.4,2.3,82.539,82.671,82.794,82.913,78.165,78.35600000000001,78.547,78.735,4.236423556,3.8321136460000003,4.366876885,4.092220896000001,4.331120232
52,Czech Republic,10546059.0,10566332.0,10594438.0,10629928.0,10669709.0,66.8908352361486,66.2722456851995,65.6179183338762,64.9925175870224,64.4763050287444,5.0460000038147,3.95099997520447,2.89000010490417,2.2430000305175803,1.93299996852875,6.07399988174438,4.67000007629395,3.5789999961852996,2.8029999732971205,2.3840000629425,4.23199987411499,3.37800002098084,2.3369998931884797,1.79100000858307,1.56700003147125,100.0,100.0,100.0,100.0,3.2,3.2,3.2,3.2,3.2,81.6,82.1,82.0,82.0,75.7,76.1,76.1,76.2,2.2846602209999998,2.538239864,2.487388101,2.722267547,2.879185519
53,Germany,81686611.0,82348669.0,82657002.0,82905782.0,83132799.0,65.56447055158651,65.3959908493306,65.177823589612,64.9170079001335,64.6375192034153,4.62400007247925,4.12200021743774,3.74600005149841,3.3840000629425,3.04299998283386,4.2199997901916495,3.7409999370575,3.3150000572204603,2.91000008583069,2.69400000572205,4.97300004959106,4.4510002136230495,4.11800003051758,3.79200005531311,3.34299993515015,100.0,100.0,100.0,100.0,3.9,3.9,3.9,3.9,3.8,83.1,83.5,83.4,83.3,78.3,78.6,78.7,78.6,2.5013525480000003,2.587069908,2.619571408,2.643814349,2.828421478
54,Djibouti,913993.0,929112.0,944097.0,958920.0,973560.0,65.1269758083486,65.2792128397868,65.5614506529506,65.898304660541,66.1859566950162,10.5839996337891,10.510000228881802,10.3819999694824,10.2569999694824,10.2950000762939,10.8369998931885,10.729999542236301,10.5069999694824,10.357000350952099,10.402000427246099,10.4180002212524,10.366000175476099,10.3000001907349,10.1899995803833,10.2239999771118,57.5311203,58.69424057,60.2,60.39544678,65.3,63.2,61.3,59.3,57.5,66.086,67.109,68.023,68.778,62.398999999999994,63.245,64.0,64.62899999999999,,,,,
